PAY_YEAR,DEPARTMENT_NO,DEPARTMENT_TITLE,JOB_CLASS_PGRADE,JOB_TITLE,EMPLOYMENT_TYPE,JOB_STATUS,REGULAR_PAY,OVERTIME_PAY,ALL_OTHER_PAY,TOTAL_PAY,CITY_RETIREMENT_CONTRIBUTIONS,BENEFIT_PAY,GENDER,ETHNICITY,EMPLOYEE_NO
2023,40,GENERAL SERVICES,1596-0,SYSTEMS ANALYST,FULL_TIME,ACTIVE,27734.22,0,2350.38,30084.6,8225.97,5596.01,MALE,FILIPINO,195653
2023,70,POLICE,2227-2,POLICE SERGEANT II,FULL_TIME,ACTIVE,41324.99,10295.02,8414.8,60034.81,19360.76,6222.37,MALE,CAUCASIAN,195654
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,40444,9682.93,3388.54,53515.47,18948.01,3134.25,MALE,ASIAN,195655
2023,40,GENERAL SERVICES,7967-2,MATERIALS TESTING ENGINEERING ASSOCIATE II,FULL_TIME,ACTIVE,29422.4,2174.04,150,31746.44,8726.68,5596.01,MALE,HISPANIC,195656
2023,86,PUBLIC WORKS - STREET SERVICES,3525-0,EQUIPMENT OPERATOR,FULL_TIME,ACTIVE,31217.98,4463.1,236.3,35917.38,9259.25,5501.37,MALE,HISPANIC,195657
2023,16,CITY EMPLOYEES RETIREMENT SYSTEM,9146-2,INVESTMENT OFFICER II,FULL_TIME,ACTIVE,42185.51,0,0,42185.51,12512.22,5613.02,FEMALE,ASIAN,195658
2023,38,FIRE,2142-1,FIRE CAPTAIN I,FULL_TIME,ACTIVE,36937.14,0,7843.48,44780.62,2517.55,6222.37,MALE,HISPANIC,195659
2023,70,POLICE,1368-0,SENIOR ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,15653.6,0,0,15653.6,4642.86,5596.01,MALE,HISPANIC,195660
2023,42,HARBOR,3221-3,PORT POLICE OFFICER III,FULL_TIME,ACTIVE,36352.26,4187,11289.03,51828.29,17031.03,5940.34,MALE,HISPANIC,195661
2023,70,POLICE,9184-0,MANAGEMENT ANALYST,FULL_TIME,ACTIVE,26272.42,5130.72,0,31403.14,7792.4,5656.42,MALE,FILIPINO,195662
2023,66,PERSONNEL,0139-0,EXAMINING ASSISTANT CIVIL SERVICE,PART_TIME,ACTIVE,700,0,0,700,0,0,MALE,ASIAN,195663
2023,38,FIRE,2112-2,FIREFIGHTER II,FULL_TIME,ACTIVE,25155.2,21916.73,357,47428.93,11785.21,5914.37,MALE,HISPANIC,195664
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,32706.98,5098.64,1330,39135.62,15323.22,5629.05,MALE,HISPANIC,195665
2023,94,TRANSPORTATION,3430-1,TRAFFIC MARKING & SIGN SUPERINTENDENT I,FULL_TIME,ACTIVE,25156.8,5345.55,2631.56,33133.91,7461.51,6579.72,MALE,CAUCASIAN,195666
2023,88,RECREATION AND PARKS,2435-0,RECREATION AIDE,PART_TIME,ACTIVE,208.52,0,0,208.52,0,0,UNKNOWN,NA,195667
2023,38,FIRE,2131-0,ENGINEER OF FIRE DEPARTMENT,FULL_TIME,NOT_ACTIVE,15361.31,0,2248.49,17609.8,5003.39,3161.8,MALE,CAUCASIAN,195668
2023,12,CITY ATTORNEY,0569-0,CITY ATTORNEY ADMINISTRATIVE COORDINATOR III,FULL_TIME,ACTIVE,36513.94,1331.55,3094.45,40939.94,10830.03,6579.72,FEMALE,FILIPINO,195669
2023,4,AIRPORTS,3156-A,CUSTODIAN - AIRPORTS,FULL_TIME,ACTIVE,16052.21,1026.22,922.65,18001.08,4761.09,2644.81,MALE,HISPANIC,195670
2023,70,POLICE,0102-0,COMMISSION HEARING EXAMINER,PART_TIME,ACTIVE,3150,0,0,3150,0,0,MALE,CAUCASIAN,195671
2023,38,FIRE,2142-2,FIRE CAPTAIN II,FULL_TIME,NOT_ACTIVE,40681.62,11442.07,9161.61,61285.3,19059.34,3274.8,MALE,BLACK,195672
2023,43,LOS ANGELES HOUSING,4244-0,SENIOR HOUSING INSPECTOR,FULL_TIME,ACTIVE,36785.27,0,215.8,37001.07,10910.51,4778.06,MALE,CAUCASIAN,195673
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,24924.35,511.73,0,25436.08,11677.06,2640.68,FEMALE,BLACK,195674
2023,38,FIRE,2112-2,FIREFIGHTER II,FULL_TIME,ACTIVE,24420.8,5920.12,717,31057.92,11441.14,3948.21,MALE,NA,195675
2023,78,PUBLIC WORKS - ENGINEERING,7957-3,STRUCTURAL ENGINEERING ASSOCIATE III,FULL_TIME,ACTIVE,33000,0,1646.32,34646.32,9787.8,6579.72,MALE,ASIAN,195676
2023,82,PUBLIC WORKS - SANITATION,4110-2,WASTEWATER COLLECTION WORKER II,FULL_TIME,ACTIVE,26686.66,772.82,797.09,28256.57,7915.26,6579.72,MALE,BLACK,195677
2023,66,PERSONNEL,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,16672,0,0,16672,4944.92,2644.81,FEMALE,HISPANIC,195678
2023,42,HARBOR,1964-4,PROPERTY MANAGER IV,FULL_TIME,ACTIVE,60593.32,0,6818.42,67411.74,17971.98,6579.72,MALE,CAUCASIAN,195679
2023,28,COUNCIL,0185-0,COUNCIL AIDE VI,FULL_TIME,ACTIVE,26074.4,0,60,26134.4,7733.67,6579.72,MALE,HISPANIC,195680
2023,38,FIRE,3743-0,HEAVY DUTY EQUIPMENT MECHANIC,FULL_TIME,ACTIVE,28522.97,11467.27,1532.13,41522.37,8459.91,6579.72,MALE,CAUCASIAN,195681
2023,88,RECREATION AND PARKS,2413-0,POOL LIFEGUARD,PART_TIME,ACTIVE,148.68,0,0,148.68,0,0,FEMALE,OTHER,195682
2023,42,HARBOR,3221-3,PORT POLICE OFFICER III,FULL_TIME,ACTIVE,37144.17,1658.22,2625.95,41428.34,11016.96,4612.3,MALE,HISPANIC,195683
2023,66,PERSONNEL,1774-0,WORKERS COMPENSATION ANALYST,FULL_TIME,ACTIVE,30232.55,0,1704.27,31936.82,8966.97,5656.42,FEMALE,HISPANIC,195684
2023,70,POLICE,2209-1,SENIOR POLICE SERVICE REPRESENTATIVE I,FULL_TIME,ACTIVE,35748.89,2008.98,1750,39507.87,10603.12,2272.97,FEMALE,BLACK,195685
2023,40,GENERAL SERVICES,3113-C,VOCATIONAL WORKER CUSTODIAN,FULL_TIME,ACTIVE,2081.98,0,70,2151.98,617.52,0,MALE,NA,195686
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,1728.63,0,0,1728.63,0,0,FEMALE,OTHER,195687
2023,88,RECREATION AND PARKS,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,16672,0,0,16672,4944.92,2672.11,FEMALE,CAUCASIAN,195688
2023,88,RECREATION AND PARKS,2499-A,RECREATION INSTRUCTOR,PART_TIME,ACTIVE,1597.44,0,0,1597.44,0,2190.45,FEMALE,HISPANIC,195689
2023,82,PUBLIC WORKS - SANITATION,3580-2,REFUSE COLLECTION TRUCK OPERATOR II,FULL_TIME,ACTIVE,23460.8,4155.4,810.68,28426.88,6958.47,6579.72,MALE,HISPANIC,195690
2023,12,CITY ATTORNEY,0596-0,DEPUTY CITY ATTORNEY III,FULL_TIME,ACTIVE,48639.06,0,0,48639.06,14426.35,2550.17,FEMALE,ASIAN,195691
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,30875.36,2770.8,2030,35676.16,14465.11,2640.68,FEMALE,HISPANIC,195692
2023,12,CITY ATTORNEY,0576-0,PARALEGAL I,FULL_TIME,ACTIVE,27745.7,0,0,27745.7,8229.37,5656.42,MALE,HISPANIC,195693
2023,4,AIRPORTS,1223-0,ACCOUNTING CLERK,FULL_TIME,ACTIVE,21671.2,0,0,21671.2,6427.68,5613.02,MALE,ASIAN,195694
2023,70,POLICE,0600-0,EXECUTIVE DIRECTOR POLICE COMMISSION,FULL_TIME,ACTIVE,71925.45,0,6206.79,78132.24,21333.09,6579.72,MALE,CAUCASIAN,195695
2023,70,POLICE,2223-1,POLICE DETECTIVE I,FULL_TIME,ACTIVE,35103.03,3432.12,1330,39865.15,16445.77,5629.05,MALE,CAUCASIAN,195696
2023,82,PUBLIC WORKS - SANITATION,7957-3,STRUCTURAL ENGINEERING ASSOCIATE III,FULL_TIME,ACTIVE,36493.6,12994.74,1357.88,50846.22,10824,6579.72,MALE,HISPANIC,195697
2023,70,POLICE,2232-1,POLICE LIEUTENANT I,FULL_TIME,NOT_ACTIVE,13312.78,57683.52,124556.92,195553.22,6237.04,1777.82,MALE,CAUCASIAN,195698
2023,8,BUILDING AND SAFETY,7957-3,STRUCTURAL ENGINEERING ASSOCIATE III,FULL_TIME,ACTIVE,36493.6,48090.47,1680,86264.07,10824,6579.72,MALE,CAUCASIAN,195699
2023,88,RECREATION AND PARKS,1358-0,ADMINISTRATIVE CLERK,PART_TIME,ACTIVE,7383.36,0,0,7383.36,0,2550.17,MALE,BLACK,195700
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,1214.59,0,120,1334.59,0,0,MALE,OTHER,195701
2023,86,PUBLIC WORKS - STREET SERVICES,3143-0,SENIOR GARDENER,FULL_TIME,ACTIVE,9584,2695.5,0,12279.5,2842.61,2862.56,MALE,HISPANIC,195702
2023,88,RECREATION AND PARKS,3143-9,SENIOR GARDENER,FULL_TIME,NOT_ACTIVE,7117.6,0,200,7317.6,2111.08,2146.92,MALE,HISPANIC,195703
2023,88,RECREATION AND PARKS,3146-0,SENIOR PARK MAINTENANCE SUPERVISOR,FULL_TIME,ACTIVE,25160.8,0,0,25160.8,7462.69,5613.02,FEMALE,CAUCASIAN,195704
2023,38,FIRE,2112-2,FIREFIGHTER II,FULL_TIME,ACTIVE,23792.8,18418.59,717,42928.39,11146.93,3442.25,MALE,BLACK,195705
2023,70,POLICE,3212-0,SENIOR DETENTION OFFICER,FULL_TIME,ACTIVE,27848.01,0,515,28363.01,8259.72,4910.43,FEMALE,HISPANIC,195706
2023,42,HARBOR,9171-2,SENIOR MANAGEMENT ANALYST II,FULL_TIME,NOT_ACTIVE,42248.12,0,0,42248.12,12530.79,4319.63,MALE,ASIAN,195707
2023,86,PUBLIC WORKS - STREET SERVICES,4150-1,STREET SERVICES WORKER I,FULL_TIME,ACTIVE,15299.06,2275.84,1682,19256.9,4537.7,6579.72,MALE,HISPANIC,195708
2023,44,LIBRARY,1111-0,MESSENGER CLERK,PART_TIME,ACTIVE,5045.3,0,29.34,5074.64,0,2550.17,FEMALE,BLACK,195709
2023,28,COUNCIL,0184-0,COUNCIL AIDE V,FULL_TIME,ACTIVE,26550.1,0,0,26550.1,7874.76,2577.47,MALE,BLACK,195710
2023,38,FIRE,2112-2,FIREFIGHTER II,FULL_TIME,ACTIVE,28812,10978.25,897,40687.25,13498.42,3948.21,MALE,HISPANIC,195711
2023,70,POLICE,2214-C,POLICE OFFICER I,FULL_TIME,ACTIVE,22293.8,679.76,0,22973.56,10444.65,3875.59,MALE,BLACK,195712
2023,4,AIRPORTS,3225-3,AIRPORT POLICE OFFICER III,FULL_TIME,ACTIVE,34134.66,6979.32,2941.83,44055.81,10124.34,2550.17,MALE,HISPANIC,195713
2023,76,PUBLIC WORKS - CONTRACT ADMINISTRATION,7291-0,CONSTRUCTION INSPECTOR,FULL_TIME,ACTIVE,35235.48,0,5424.01,40659.49,10450.84,5009.48,MALE,HISPANIC,195714
2023,70,POLICE,3207-0,PROPERTY OFFICER,FULL_TIME,ACTIVE,16023.92,233.26,1395,17652.18,4752.69,2550.17,MALE,NA,195715
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,26305.99,8216.29,0,34522.28,12324.36,5629.05,MALE,HISPANIC,195716
2023,2,AGING,1537-0,PROJECT COORDINATOR,PART_TIME,ACTIVE,11515.14,0,0,11515.14,0,0,FEMALE,NA,195717
2023,8,BUILDING AND SAFETY,1596-0,SYSTEMS ANALYST,FULL_TIME,ACTIVE,30914.02,1085.59,0,31999.61,9169.1,2577.47,MALE,HISPANIC,195718
2023,88,RECREATION AND PARKS,1966-0,PARK RANGER,FULL_TIME,ACTIVE,20238.4,180.7,0,20419.1,6002.71,2577.47,MALE,BLACK,195719
2023,16,CITY EMPLOYEES RETIREMENT SYSTEM,9184-0,MANAGEMENT ANALYST,FULL_TIME,ACTIVE,24883.14,0,0,24883.14,7380.34,5501.37,MALE,FILIPINO,195720
2023,70,POLICE,2227-2,POLICE SERGEANT II,FULL_TIME,ACTIVE,41103.3,7603.7,1410,50117,19256.9,6222.37,MALE,HISPANIC,195721
2023,88,RECREATION AND PARKS,2415-0,SPECIAL PROGRAM ASSISTANT II,PART_TIME,NOT_ACTIVE,5119.6,110.16,100,5329.76,0,2550.17,MALE,HISPANIC,195722
2023,84,PUBLIC WORKS - STREET LIGHTING,7527-3,STREET LIGHTING ENGINEERING ASSOCIATE III,FULL_TIME,ACTIVE,31507.2,704.52,0,32211.72,9345.04,4319.63,MALE,ASIAN,195723
2023,86,PUBLIC WORKS - STREET SERVICES,3525-0,EQUIPMENT OPERATOR,FULL_TIME,ACTIVE,29395.54,1463.69,2225.99,33085.22,8718.72,4910.43,MALE,HISPANIC,195724
2023,82,PUBLIC WORKS - SANITATION,3580-2,REFUSE COLLECTION TRUCK OPERATOR II,FULL_TIME,ACTIVE,23460.8,2383.23,796.14,26640.17,6958.47,6485.08,MALE,HISPANIC,195725
2023,88,RECREATION AND PARKS,2413-0,POOL LIFEGUARD,PART_TIME,ACTIVE,146.62,0,0,146.62,0,0,MALE,HISPANIC,195726
2023,70,POLICE,2223-1,POLICE DETECTIVE I,FULL_TIME,ACTIVE,37058.6,992.7,7683.28,45734.58,17361.95,6222.37,MALE,CAUCASIAN,195727
2023,70,POLICE,2207-2,POLICE SERVICE REPRESENTATIVE II,FULL_TIME,ACTIVE,26741.24,3137.89,1108.46,30987.59,7931.45,2550.17,MALE,HISPANIC,195728
2023,8,BUILDING AND SAFETY,4253-0,SENIOR BUILDING MECHANICAL INSPECTOR,FULL_TIME,ACTIVE,35850.76,1355.94,1116.04,38322.74,10633.34,6579.72,MALE,HISPANIC,195729
2023,38,FIRE,2142-1,FIRE CAPTAIN I,FULL_TIME,ACTIVE,42300.59,5737.1,357,48394.69,16773.16,6222.37,MALE,HISPANIC,195730
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,35804.18,0,2030,37834.18,16774.26,6222.37,FEMALE,CAUCASIAN,195731
2023,88,RECREATION AND PARKS,1535-2,ADMINISTRATIVE INTERN II,PART_TIME,ACTIVE,4249.07,0,0,4249.07,0,0,FEMALE,OTHER,195732
2023,44,LIBRARY,6152-2,LIBRARIAN II,FULL_TIME,ACTIVE,27492.8,0,0,27492.8,8154.36,6485.08,MALE,CAUCASIAN,195733
2023,39,OFFICE OF FINANCE,9143-1,PORTFOLIO MANAGER I,FULL_TIME,ACTIVE,57880.8,0,0,57880.8,17167.45,6579.72,FEMALE,OTHER,195734
2023,70,POLICE,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,18047.44,0,0,18047.44,5352.87,6579.72,FEMALE,HISPANIC,195735
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,31305.96,8168.9,0,39474.86,14666.84,4824.9,MALE,HISPANIC,195736
2023,70,POLICE,2232-1,POLICE LIEUTENANT I,FULL_TIME,ACTIVE,44152.27,7106.87,2030,53289.14,20685.34,5629.05,MALE,BLACK,195737
2023,66,PERSONNEL,1764-1,BACKGROUND INVESTIGATOR I,PART_TIME,NOT_ACTIVE,6959.26,0,0,6959.26,0,0,MALE,HISPANIC,195738
2023,70,POLICE,2207-3,POLICE SERVICE REPRESENTATIVE III,FULL_TIME,ACTIVE,32424.29,6643.46,885.57,39953.32,9617.04,2550.17,FEMALE,HISPANIC,195739
2023,78,PUBLIC WORKS - ENGINEERING,1597-1,SENIOR SYSTEMS ANALYST I,FULL_TIME,ACTIVE,33707.39,0,40.75,33748.14,9997.61,4319.63,FEMALE,FILIPINO,195740
2023,40,GENERAL SERVICES,3190-0,BUILDING MAINTENANCE DISTRICT SUPERVISOR,FULL_TIME,ACTIVE,43014.4,0,3364.77,46379.17,12758.07,6579.72,MALE,CAUCASIAN,195741
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,4721.98,0,0,4721.98,0,0,FEMALE,OTHER,195742
2023,28,COUNCIL,0185-0,COUNCIL AIDE VI,FULL_TIME,ACTIVE,23800.4,0,1512.86,25313.26,7059.2,5104.12,FEMALE,HISPANIC,195743
2023,38,FIRE,1101-X,OFFICE TRAINEE ADMIN CLERK,FULL_TIME,NOT_ACTIVE,6316.8,0,19.9,6336.7,1873.56,1511.32,MALE,ASIAN,195744
2023,38,FIRE,1360-0,OFFICE SERVICES ASSISTANT,FULL_TIME,ACTIVE,4773.6,0,0,4773.6,1415.85,1133.49,MALE,ASIAN,195745
2023,88,RECREATION AND PARKS,2415-0,SPECIAL PROGRAM ASSISTANT II,PART_TIME,ACTIVE,2507.9,0,135.2,2643.1,0,0,MALE,OTHER,195746
2023,70,POLICE,2227-2,POLICE SERGEANT II,FULL_TIME,ACTIVE,41325.65,31214.91,7491.2,80031.76,19361.07,6222.37,MALE,BLACK,195747
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,31789.08,7101.95,224,39115.03,14893.18,5629.05,MALE,HISPANIC,195748
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,28572.86,3984.25,537,33094.11,5957.23,6222.37,MALE,HISPANIC,195749
2023,32,INFORMATION TECHNOLOGY AGENCY,0861-1,COMMUNICATIONS ELECTRICIAN I - HIRING HALL,PART_TIME,ACTIVE,24186.4,5182.8,1463.55,30832.75,0,0,MALE,FILIPINO,195750
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,5033.15,0,0,5033.15,0,0,MALE,OTHER,195751
2023,88,RECREATION AND PARKS,2409-0,SEASONAL POOL MANAGER I,PART_TIME,ACTIVE,178.93,0,0,178.93,0,0,FEMALE,CAUCASIAN,195752
2023,70,POLICE,2227-2,POLICE SERGEANT II,FULL_TIME,ACTIVE,42428.65,24471.94,757.7,67658.29,19877.82,2640.68,MALE,HISPANIC,195753
2023,70,POLICE,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,4905.6,0,0,4905.6,1455,1092.93,FEMALE,HISPANIC,195754
2023,70,POLICE,1360-0,OFFICE SERVICES ASSISTANT,FULL_TIME,NOT_ACTIVE,6316.8,0,0,6316.8,1873.56,1457.24,FEMALE,HISPANIC,195755
2023,76,PUBLIC WORKS - CONTRACT ADMINISTRATION,0602-1,SPECIAL INVESTIGATOR I,FULL_TIME,ACTIVE,16302.32,0,0,16302.32,4835.27,1458.32,FEMALE,HISPANIC,195756
2023,39,OFFICE OF FINANCE,1356-1,TAX RENEWAL ASSISTANT I,PART_TIME,ACTIVE,8364.72,0,0,8364.72,0,0,FEMALE,HISPANIC,195757
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,45300.97,0,9796.4,55097.37,21223.5,3484.46,MALE,CAUCASIAN,195758
2023,82,PUBLIC WORKS - SANITATION,4110-2,WASTEWATER COLLECTION WORKER II,FULL_TIME,ACTIVE,25396.3,341.56,3189.33,28927.19,7532.54,5501.37,MALE,HISPANIC,195759
2023,88,RECREATION AND PARKS,2413-0,POOL LIFEGUARD,PART_TIME,ACTIVE,4972.18,0,0,4972.18,0,0,FEMALE,OTHER,195760
2023,70,POLICE,1368-0,SENIOR ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,18420,0,0,18420,5463.37,5656.42,FEMALE,CAUCASIAN,195761
2023,70,POLICE,9184-0,MANAGEMENT ANALYST,FULL_TIME,ACTIVE,24883.14,9062.35,700,34645.49,7380.34,4319.63,MALE,HISPANIC,195762
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,5539.23,0,0,5539.23,0,0,FEMALE,OTHER,195763
2023,70,POLICE,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,16672,2227.65,1106.3,20005.95,4944.92,2550.17,FEMALE,BLACK,195764
2023,4,AIRPORTS,9171-2,SENIOR MANAGEMENT ANALYST II,FULL_TIME,ACTIVE,47088.32,0,0,47088.32,13966.4,5104.12,FEMALE,BLACK,195765
2023,70,POLICE,1431-5,PROGRAMMER ANALYST V,FULL_TIME,ACTIVE,39124.8,4231.13,240,43595.93,11604.42,4319.63,FEMALE,ASIAN,195766
2023,4,AIRPORTS,3156-A,CUSTODIAN - AIRPORTS,FULL_TIME,ACTIVE,16052.15,345.4,975.83,17373.38,4761.07,5596.01,MALE,HISPANIC,195767
2023,4,AIRPORTS,1539-0,MANAGEMENT ASSISTANT,FULL_TIME,ACTIVE,17715.98,0,0,17715.98,5254.56,4224.99,MALE,CAUCASIAN,195768
2023,8,BUILDING AND SAFETY,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,12702.4,3083.21,0,15785.61,3767.53,2550.17,MALE,HISPANIC,195769
2023,12,CITY ATTORNEY,0581-0,LEGAL SECRETARY II,FULL_TIME,ACTIVE,22953.6,0,350,23303.6,6808.04,185.5,FEMALE,BLACK,195770
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,29325.96,4245.16,1778,35349.12,13739.21,3484.46,MALE,ASIAN,195771
2023,44,LIBRARY,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,17588.96,0,1527.3,19116.26,5216.89,2644.81,FEMALE,BLACK,195772
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,31612.07,5678.93,1442,38733,14810.25,5629.05,MALE,CAUCASIAN,195773
2023,78,PUBLIC WORKS - ENGINEERING,7927-0,SENIOR ARCHITECT,FULL_TIME,ACTIVE,45220,0,1400,46620,13412.25,6579.72,MALE,CAUCASIAN,195774
2023,42,HARBOR,3221-3,PORT POLICE OFFICER III,FULL_TIME,ACTIVE,33535.52,6488.26,1085,41108.78,15711.39,5070.31,MALE,BLACK,195775
2023,70,POLICE,2223-1,POLICE DETECTIVE I,FULL_TIME,ACTIVE,36859.2,2283.22,1330,40472.42,17268.54,6222.37,MALE,CAUCASIAN,195776
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,1077.45,0,26.5,1103.95,0,1830.73,FEMALE,OTHER,195777
2023,70,POLICE,3211-0,DETENTION OFFICER,FULL_TIME,ACTIVE,23841.42,501.6,539.29,24882.31,7071.37,5596.01,MALE,BLACK,195778
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,27171.2,2503.09,537,30211.29,12729.71,6222.37,MALE,CAUCASIAN,195779
2023,38,FIRE,2112-2,FIREFIGHTER II,FULL_TIME,NOT_ACTIVE,7162.96,2615.44,462,10240.4,3355.85,1558.9,MALE,HISPANIC,195780
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,19373.1,363.25,255,19991.35,9076.3,3897.25,MALE,HISPANIC,195781
2023,70,POLICE,2232-1,POLICE LIEUTENANT I,FULL_TIME,ACTIVE,51259.22,2654.66,10117.84,64031.72,24014.94,6222.37,MALE,CAUCASIAN,195782
2023,44,LIBRARY,6152-2,LIBRARIAN II,FULL_TIME,ACTIVE,26042.4,0,0,26042.4,7724.18,2550.17,FEMALE,ASIAN,195783
2023,28,COUNCIL,0182-0,COUNCIL AIDE III,FULL_TIME,ACTIVE,18672.22,0,0,18672.22,5538.18,5104.12,MALE,HISPANIC,195784
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,4438.39,0,80.75,4519.14,0,0,MALE,OTHER,195785
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,36461.44,10529.07,357,47347.51,17082.18,6222.37,MALE,CAUCASIAN,195786
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,32325.95,2987.42,6417.48,41730.85,15144.71,5629.05,MALE,HISPANIC,195787
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,41661.82,11810.4,1554,55026.22,19518.56,5629.05,MALE,BLACK,195788
2023,12,CITY ATTORNEY,0569-0,CITY ATTORNEY ADMINISTRATIVE COORDINATOR III,FULL_TIME,ACTIVE,36513.94,0,4494.45,41008.39,10830.03,6579.72,FEMALE,HISPANIC,195789
2023,17,CITY ETHICS COMMISSION,1517-2,AUDITOR II,FULL_TIME,ACTIVE,20493.69,0,0,20493.69,6078.43,2272.97,MALE,HISPANIC,195790
2023,70,POLICE,3711-5,EQUIPMENT MECHANIC,FULL_TIME,ACTIVE,26525.6,1729.46,971.58,29226.64,7867.49,5656.42,MALE,HISPANIC,195791
2023,42,HARBOR,3221-3,PORT POLICE OFFICER III,FULL_TIME,ACTIVE,33576.9,3507.6,4600.14,41684.64,15730.78,2398.9,MALE,HISPANIC,195792
2023,88,RECREATION AND PARKS,1535-2,ADMINISTRATIVE INTERN II,PART_TIME,ACTIVE,7052.6,0,0,7052.6,0,0,FEMALE,OTHER,195793
2023,78,PUBLIC WORKS - ENGINEERING,7304-2,ENVIRONMENTAL SUPERVISOR II,FULL_TIME,ACTIVE,39661.6,0,0,39661.6,11763.63,6579.72,MALE,CAUCASIAN,195794
2023,82,PUBLIC WORKS - SANITATION,7833-2,CHEMIST II,FULL_TIME,ACTIVE,23606.4,1015.92,175.41,24797.73,7001.66,5501.37,FEMALE,ASIAN,195795
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,23602.51,4276.79,56,27935.3,11057.78,2439.85,MALE,ASIAN,195796
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,32706.25,806.06,2030,35542.31,15322.88,6222.37,FEMALE,CAUCASIAN,195797
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,34835.62,0,350,35185.62,16320.49,308,FEMALE,HISPANIC,195798
2023,12,CITY ATTORNEY,0596-0,DEPUTY CITY ATTORNEY III,FULL_TIME,ACTIVE,59037.98,0,0,59037.98,17510.66,4319.63,FEMALE,CAUCASIAN,195799
2023,88,RECREATION AND PARKS,2415-0,SPECIAL PROGRAM ASSISTANT II,PART_TIME,ACTIVE,4532.08,0,100,4632.08,0,0,MALE,OTHER,195800
2023,88,RECREATION AND PARKS,2415-0,SPECIAL PROGRAM ASSISTANT II,PART_TIME,ACTIVE,5876.51,0,107.85,5984.36,0,0,MALE,OTHER,195801
2023,38,FIRE,2142-2,FIRE CAPTAIN II,FULL_TIME,ACTIVE,48308.36,53450.36,8359.56,110118.28,22632.47,6222.37,MALE,HISPANIC,195802
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,35276.21,757.19,0,36033.4,16526.9,5629.05,MALE,HISPANIC,195803
2023,94,TRANSPORTATION,9184-0,MANAGEMENT ANALYST,FULL_TIME,ACTIVE,29279.22,0,2481.4,31760.62,8684.22,2672.11,FEMALE,ASIAN,195804
2023,94,TRANSPORTATION,3214-2,TRAFFIC OFFICER II,FULL_TIME,ACTIVE,16176.16,1954.15,992.43,19122.74,4797.85,6485.08,MALE,FILIPINO,195805
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,32326.23,519.57,1330,34175.8,15144.84,6222.37,FEMALE,HISPANIC,195806
